IDNR,LOSS,GENDER,AGE,EXPER,MARSTAT,PRESID,TOWORK,MILES,CLAIMS,CITATS,SIZE,COMPA,COMPB,COMPC
4123,0.797,0,44,12,2,1,9,7,0,1,1,1000,1340,1140
4124,1.058,1,39,13,1,0,19,1,2,0,3,1000,1310,1510
4125,1.234,0,30,12,1,1,22,11,0,2,2,1000,1340,1140
4126,1.205,1,37,21,1,0,25,2,1,0,1,1000,1070,1270
4127,1.264,1,30,14,2,1,5,10,1,2,1,1000,1280,1480
4128,0.884,0,46,18,2,1,18,4,1,1,3,1000,1160,960
4129,0.426,0,58,34,2,1,0,14,1,2,4,1000,680,480
4130,1.077,0,25,9,2,0,3,6,0,1,1,1000,1430,1230
4131,0.958,1,44,28,1,0,17,7,0,1,4,1000,860,1060
4132,0.475,0,48,23,1,0,9,7,0,1,1,1000,1010,810
4133,0.69,1,53,18,2,1,18,14,0,2,2,1000,1160,1360
4134,1.537,0,17,1,1,0,22,4,1,0,2,1000,1670,1470
4135,0.688,1,49,26,2,1,6,14,0,2,3,1000,920,1120
4136,1.089,0,24,0,1,0,5,7,0,0,1,1000,1700,1500
4137,1.408,1,23,5,2,1,8,6,1,1,3,1000,1550,1750
4138,1.386,1,29,10,2,1,7,9,0,1,3,1000,1400,1600
4139,0.75,1,51,29,2,1,6,13,1,2,3,1000,830,1030
4140,1.075,0,31,15,2,1,4,20,2,3,4,1000,1250,1050
4141,1.261,1,28,5,1,1,5,6,2,1,1,1000,1550,1750
4142,1.399,1,31,9,1,1,17,2,2,0,2,1000,1430,1630
4143,0.844,1,44,15,2,0,5,11,2,2,2,1000,1250,1450
4144,0.727,0,38,11,2,0,4,8,1,1,2,1000,1370,1170
4145,0.547,1,57,32,2,1,5,13,0,2,1,1000,740,940
4146,1.386,1,26,5,2,0,5,3,1,0,1,1000,1550,1750
4147,1.165,1,27,6,1,0,10,11,2,2,1,1000,1520,1720
4148,1.006,1,35,15,2,0,5,1,1,0,3,1000,1250,1450
4149,1.003,0,30,0,2,1,5,6,0,0,1,1000,1700,1500
4150,1.128,1,44,10,2,0,27,6,1,1,1,1000,1400,1600
4151,1.155,0,32,5,2,1,5,4,2,1,3,1000,1550,1350
4152,0.834,0,39,12,2,1,0,18,0,3,5,1000,1340,1140
4153,1.338,0,24,4,1,1,5,20,0,3,1,1000,1580,1380
4154,1.204,1,28,11,2,1,2,8,1,1,1,1000,1370,1570
4155,0.356,0,67,46,2,1,4,4,0,1,4,1000,320,120
4156,0.568,0,41,16,2,0,4,7,0,1,1,1000,1220,1020
4157,0.626,1,49,20,2,1,8,15,0,2,1,1000,1100,1300
4158,1.015,1,44,23,2,1,16,7,0,1,2,1000,1010,1210
4159,1.476,1,24,8,1,1,0,3,1,0,3,1000,1460,1660
4160,0.593,1,48,17,1,0,5,9,1,1,4,1000,1190,1390
4161,0.714,0,41,18,1,1,5,9,2,1,1,1000,1160,960
4162,1.09,0,28,7,2,0,5,22,1,4,2,1000,1490,1290
4163,0.651,1,50,27,2,1,5,4,2,1,1,1000,890,1090
4164,0.188,0,68,18,2,1,10,13,0,2,2,1000,1160,960
4165,1.502,1,22,5,1,1,5,5,0,1,2,1000,1550,1750
4166,1.806,0,20,3,1,1,35,20,0,2,2,1000,1610,1410
4167,1.174,1,29,9,2,1,5,3,0,0,4,1000,1430,1630
4168,1.411,0,24,5,2,0,14,1,3,0,2,1000,1550,1350
4169,1.41,1,17,1,1,0,0,4,0,0,2,1000,1670,1870
4170,0.847,0,36,15,2,1,5,4,1,1,1,1000,1250,1050
4171,1.682,1,18,1,1,1,0,21,1,1,4,1000,1670,1870
4172,1.424,0,21,4,1,1,7,25,1,3,3,1000,1580,1380
4173,0.555,1,64,9,1,1,9,2,1,0,3,1000,1430,1630
4174,1.451,1,23,7,1,1,5,25,1,4,1,1000,1490,1690
4175,1.519,1,17,1,1,0,5,8,0,0,1,1000,1670,1870
4176,0.702,1,50,33,2,0,21,5,0,1,1,1000,710,910
4177,1.548,0,17,1,1,1,0,8,0,0,3,1000,1670,1470
4178,1.184,0,22,5,2,0,0,3,1,0,1,1000,1550,1350
4179,0.306,1,58,34,2,0,2,6,1,1,3,1000,680,880
4180,1.194,1,26,2,2,0,5,1,1,0,3,1000,1640,1840
4181,1.225,1,26,7,1,0,0,9,1,1,5,1000,1490,1690
4182,1.26,1,32,15,2,0,12,5,0,1,2,1000,1250,1450
4183,1.57,1,21,2,1,1,6,4,0,0,1,1000,1640,1840
4184,1.623,1,19,3,1,1,5,7,1,1,1,1000,1610,1810
4185,0.611,1,53,3,1,1,2,8,0,1,3,1000,1610,1810
4186,1.006,0,30,6,1,1,11,7,0,1,2,1000,1520,1320
4187,0.294,0,62,17,2,1,5,23,1,4,1,1000,1190,990
4188,0.118,0,81,58,3,1,1,9,1,1,1,1000,-40,-240
4189,0.815,0,41,21,2,1,7,7,1,1,1,1000,1070,870
4190,1.009,1,35,14,2,0,0,7,0,1,4,1000,1280,1480
4191,0.509,0,52,19,1,1,0,5,1,1,1,1000,1130,930
4192,0.466,1,67,15,2,1,5,3,1,0,1,1000,1250,1450
4193,1.895,1,17,1,1,0,23,5,1,0,1,1000,1670,1870
4194,0.544,1,64,9,2,1,26,6,1,1,4,1000,1430,1630
4195,1.372,0,22,3,1,0,0,7,1,1,1,1000,1610,1410
4196,0.92,1,38,11,2,1,9,8,0,1,1,1000,1370,1570
4197,0.646,1,49,21,2,1,5,18,1,3,2,1000,1070,1270
4198,0.583,1,50,9,1,1,7,7,0,1,1,1000,1430,1630
4199,0.759,0,40,18,1,0,5,9,2,1,1,1000,1160,960
4200,0.522,1,56,18,2,0,4,4,0,1,1,1000,1160,1360
4201,0.211,0,62,45,2,0,5,5,0,1,2,1000,350,150
4202,1.283,1,23,5,1,1,4,20,0,3,3,1000,1550,1750
4203,0.769,0,52,36,2,1,26,4,2,1,1,1000,620,420
4204,1.022,0,34,4,2,1,5,18,0,2,1,1000,1580,1380
4205,1.137,0,27,5,1,1,7,13,3,2,2,1000,1550,1350
4206,1.304,0,19,2,2,1,5,6,0,0,1,1000,1640,1440
4207,1.43,0,19,3,1,0,6,12,1,1,3,1000,1610,1410
4208,1.548,0,19,3,1,1,22,8,1,1,3,1000,1610,1410
4209,0.347,1,62,39,2,1,0,2,2,0,1,1000,530,730
4210,0.872,0,33,14,2,1,5,11,0,2,3,1000,1280,1080
4211,0.605,1,52,34,2,1,9,7,0,1,1,1000,680,880
4212,1.543,0,19,3,1,1,8,5,0,0,1,1000,1610,1410
4213,0.914,1,43,7,2,0,28,2,0,0,5,1000,1490,1690
4214,1.297,0,19,2,1,1,4,6,0,0,1,1000,1640,1440
4215,1.091,0,28,7,2,0,18,4,1,1,3,1000,1490,1290
4216,1.407,0,23,7,1,1,4,9,0,1,1,1000,1490,1290
4217,1.468,0,19,1,1,1,5,5,0,0,3,1000,1670,1470
4218,1.253,0,27,4,2,1,0,12,0,2,1,1000,1580,1380
4219,0.848,1,36,19,2,0,5,5,1,1,1,1000,1130,1330
4220,1.261,1,28,7,2,1,14,13,2,2,1,1000,1490,1690
4221,0.78,1,42,15,1,1,5,18,1,3,2,1000,1250,1450
4222,0.771,0,46,30,3,1,15,13,1,2,2,1000,800,600
4223,1.162,1,36,20,2,1,6,21,0,3,1,1000,1100,1300
4224,0.356,0,63,45,3,1,4,16,0,3,1,1000,350,150
4225,0.364,0,64,45,2,1,5,16,1,3,1,1000,350,150
4226,1.75,1,18,1,1,1,16,26,0,1,2,1000,1670,1870
4227,1.72,1,16,0,1,0,12,7,0,0,3,1000,1700,1900
4228,0.832,1,48,12,1,1,4,8,1,1,3,1000,1340,1540
4229,0.318,1,63,38,2,0,5,3,1,0,3,1000,560,760
4230,1.412,0,20,4,2,0,5,2,2,0,2,1000,1580,1380
4231,1.438,1,27,2,2,1,13,6,0,0,1,1000,1640,1840
4232,1.061,1,41,23,2,1,13,20,1,3,3,1000,1010,1210
4233,0.804,0,42,26,1,1,10,2,2,0,3,1000,920,720
4234,1.46,1,21,4,3,1,13,18,0,2,1,1000,1580,1780
4235,0.361,0,61,14,2,1,5,26,1,4,4,1000,1280,1080
4236,1.587,1,21,3,1,0,9,4,1,0,3,1000,1610,1810
4237,0.161,1,77,44,2,1,5,16,0,3,1,1000,380,580
4238,0.367,0,70,29,3,1,6,14,0,2,3,1000,830,630
4239,0.724,0,41,19,2,1,5,26,1,4,1,1000,1130,930
4240,1.013,0,31,12,2,0,0,17,1,3,3,1000,1340,1140
4241,1.378,0,21,4,1,1,5,4,1,1,3,1000,1580,1380
4242,1.711,1,18,1,3,1,5,12,0,0,2,1000,1670,1870
4243,1.671,1,16,0,1,1,6,3,0,0,2,1000,1700,1900
4244,1.061,1,33,10,2,1,5,5,3,1,2,1000,1400,1600
4245,0.582,1,57,36,2,1,7,3,1,0,1,1000,620,820
4246,1.156,0,28,4,2,1,0,3,0,0,1,1000,1580,1380
4247,1.645,1,28,9,1,1,31,26,1,4,3,1000,1430,1630
4248,0.939,1,42,20,1,1,4,11,2,2,1,1000,1100,1300
4249,1.75,1,16,0,1,1,11,9,0,0,2,1000,1700,1900
4250,0.539,1,51,30,2,1,6,9,0,1,1,1000,800,1000
4251,0.687,0,39,4,3,1,5,20,0,3,3,1000,1580,1380
4252,0.957,0,32,10,2,1,4,2,1,0,1,1000,1400,1200
4253,1.479,0,21,3,1,1,29,5,0,0,3,1000,1610,1410
4254,0.567,0,56,16,3,0,21,6,1,1,1,1000,1220,1020
4255,0.822,1,50,24,2,1,5,10,1,2,1,1000,980,1180
4256,1.705,0,20,2,2,1,19,8,0,0,1,1000,1640,1440
4257,1.553,1,19,3,1,1,2,16,1,2,1,1000,1610,1810
4258,1.327,1,27,10,1,0,2,2,1,0,3,1000,1400,1600
4259,1.419,0,23,6,1,1,24,3,2,0,1,1000,1520,1320
4260,1.399,0,17,1,1,1,1,19,1,1,1,1000,1670,1470
4261,1.049,0,36,20,1,1,32,4,1,1,1,1000,1100,900
4262,0.622,1,52,24,2,0,10,12,0,2,1,1000,980,1180
4263,0.253,0,75,32,3,0,12,7,0,1,1,1000,740,540
4264,1.505,0,22,3,3,1,26,12,1,1,3,1000,1610,1410
4265,0.662,0,41,10,2,1,6,5,2,1,2,1000,1400,1200
4266,1.257,1,29,10,2,1,5,6,2,1,1,1000,1400,1600
4267,0.413,1,59,40,2,1,5,11,0,2,1,1000,500,700
4268,0.349,1,79,34,2,1,5,2,1,0,1,1000,680,880
4269,0.43,1,54,36,2,0,5,8,1,1,3,1000,620,820
4270,1.599,1,20,3,3,1,20,9,1,1,5,1000,1610,1810
4271,1.288,0,27,11,1,0,22,12,2,2,2,1000,1370,1170
4272,1.179,0,23,0,1,1,6,4,0,0,1,1000,1700,1500
4273,0.192,1,72,13,2,1,5,5,1,1,1,1000,1310,1510
4274,1.503,1,29,13,1,1,30,2,0,0,1,1000,1310,1510
4275,0.214,1,78,51,2,1,5,6,0,1,3,1000,170,370
4276,0.271,0,74,54,2,1,0,18,1,3,2,1000,80,-120
4277,0.7,0,43,23,2,1,5,9,0,1,5,1000,1010,810
4278,0.531,1,71,38,2,1,11,23,3,4,2,1000,560,760
4279,1.431,0,21,2,1,0,5,11,0,1,3,1000,1640,1440
4280,1.467,0,19,3,1,1,0,18,0,2,1,1000,1610,1410
4281,0.733,1,49,10,2,1,2,6,2,1,2,1000,1400,1600
4282,1.792,1,17,0,1,1,5,4,0,0,2,1000,1700,1900
4283,1.129,0,32,15,2,1,12,9,1,1,1,1000,1250,1050
4284,0.34,1,67,36,3,1,5,12,1,2,1,1000,620,820
4285,0.608,0,50,17,2,1,5,6,1,1,5,1000,1190,990
4286,1.5,1,24,6,1,1,0,5,0,1,1,1000,1520,1720
4287,0.815,0,39,22,2,1,6,19,0,3,4,1000,1040,840
4288,0.681,1,57,12,2,1,11,1,1,0,3,1000,1340,1540
4289,1.08,1,33,13,1,1,6,12,1,2,2,1000,1310,1510
4290,0.522,1,57,16,2,1,5,14,1,2,2,1000,1220,1420
4291,1.642,0,22,5,1,1,21,6,1,1,1,1000,1550,1350
4292,1.121,0,27,7,2,0,11,5,0,1,2,1000,1490,1290
4293,1.243,0,23,4,1,1,4,5,3,1,1,1000,1580,1380
4294,0.763,0,38,16,2,0,5,23,0,4,2,1000,1220,1020
4295,0.813,1,40,0,2,1,6,15,0,0,1,1000,1700,1900
4296,1.768,1,20,4,1,1,17,5,1,1,4,1000,1580,1780
4297,1.247,0,29,10,2,1,22,2,1,0,2,1000,1400,1200
4298,1.011,1,33,17,2,1,9,22,1,4,1,1000,1190,1390
4299,1.041,0,28,8,1,0,9,2,0,0,3,1000,1460,1260
4300,1.127,1,34,6,2,1,12,7,0,1,2,1000,1520,1720
4301,1.068,1,43,17,2,0,26,5,2,1,2,1000,1190,1390
4302,1.391,1,29,11,1,0,14,8,0,1,5,1000,1370,1570
4303,0.46,0,53,29,2,1,5,24,1,4,5,1000,830,630
4304,0.66,1,45,18,2,0,5,13,1,2,1,1000,1160,1360
4305,1.492,0,22,3,2,1,5,4,1,0,1,1000,1610,1410
4306,0.386,0,54,32,3,1,5,3,0,0,3,1000,740,540
4307,0.503,0,60,36,3,1,6,26,0,4,3,1000,620,420
4308,1.017,0,29,10,2,1,9,14,1,2,3,1000,1400,1200
4309,1.071,1,29,13,1,0,5,3,1,0,4,1000,1310,1510
4310,0.552,0,51,30,1,1,0,4,0,1,1,1000,800,600
4311,0.616,1,60,22,1,1,30,1,1,0,3,1000,1040,1240
4312,0.429,1,64,33,2,1,5,7,1,1,1,1000,710,910
4313,1.075,0,29,6,1,1,4,2,0,0,2,1000,1520,1320
4314,0.556,1,57,31,2,1,5,8,0,1,3,1000,770,970
4315,0.723,0,43,13,1,1,13,5,0,1,4,1000,1310,1110
4316,0.451,0,60,40,2,1,0,2,1,0,1,1000,500,300
4317,1.445,1,22,5,1,1,5,14,2,2,1,1000,1550,1750
4318,0.52,1,64,20,2,1,5,5,1,1,4,1000,1100,1300
4319,0.86,1,44,3,2,1,5,20,1,2,3,1000,1610,1810
4320,0.536,0,56,19,1,1,5,4,1,1,1,1000,1130,930
4321,1.786,1,16,0,1,1,13,4,0,0,3,1000,1700,1900
4322,1.693,1,17,1,1,1,5,1,0,0,1,1000,1670,1870
4323,0.334,1,69,48,2,1,5,11,0,2,1,1000,260,460
4324,0.745,0,63,23,3,1,33,1,0,0,1,1000,1010,810
4325,0.685,0,49,22,2,0,5,1,1,0,1,1000,1040,840
4326,1.331,0,19,1,1,1,5,5,0,0,2,1000,1670,1470
4327,1.565,1,16,0,2,1,6,11,0,0,2,1000,1700,1900
4328,0.392,1,78,30,2,1,8,6,0,1,1,1000,800,1000
4329,0.405,0,60,20,2,0,6,11,0,2,1,1000,1100,900
4330,0.532,1,56,28,1,1,5,22,0,4,1,1000,860,1060
4331,0.829,0,40,13,2,1,9,3,2,0,1,1000,1310,1110
4332,1.259,1,30,6,1,1,5,20,1,3,2,1000,1520,1720
4333,0.524,1,66,39,1,1,2,13,0,2,3,1000,530,730
4334,1.227,1,38,19,2,1,23,3,1,0,2,1000,1130,1330
4335,1.538,0,16,0,1,1,5,25,0,0,4,1000,1700,1500
4336,0.416,0,50,16,2,1,5,18,1,3,1,1000,1220,1020
4337,0.503,1,55,29,1,0,8,3,1,0,3,1000,830,1030
4338,1.087,0,27,3,2,1,0,13,1,1,2,1000,1610,1410
4339,1.212,0,30,7,2,1,6,1,0,0,3,1000,1490,1290
4340,1.046,1,32,13,2,1,0,19,1,3,3,1000,1310,1510
4341,1.245,0,21,0,3,1,5,4,0,0,1,1000,1700,1500
4342,1.355,1,30,12,2,1,6,5,2,1,1,1000,1340,1540
4343,1.255,1,27,6,2,1,5,1,3,0,1,1000,1520,1720
4344,0.217,1,73,56,2,1,6,9,0,1,1,1000,20,220
4345,0.37,0,72,51,3,1,26,7,0,1,1,1000,170,-30
4346,1.425,1,20,1,1,0,5,5,0,0,1,1000,1670,1870
4347,0.404,0,52,35,1,1,4,18,0,3,2,1000,650,450
4348,1.476,1,29,8,1,1,18,18,0,3,1,1000,1460,1660
4349,1.046,1,35,17,1,0,5,2,1,0,2,1000,1190,1390
4350,0.707,1,49,29,2,1,1,5,1,1,1,1000,830,1030
4351,0.549,0,45,17,2,1,5,2,0,0,2,1000,1190,990
4352,0.607,1,53,23,2,0,5,11,2,2,5,1000,1010,1210
4353,1.279,0,21,5,1,1,4,2,1,0,1,1000,1550,1350
4354,1.09,0,41,23,2,1,32,21,1,3,1,1000,1010,810
4355,0.962,0,31,7,2,0,11,7,1,1,1,1000,1490,1290
4356,1.209,1,37,11,2,1,34,8,2,1,1,1000,1370,1570
4357,0.473,0,52,31,2,1,4,14,0,2,1,1000,770,570
4358,0.959,1,37,18,1,1,8,5,1,1,2,1000,1160,1360
4359,1.099,0,37,6,2,1,24,2,0,0,3,1000,1520,1320
4360,1.171,1,34,7,1,1,12,5,0,1,3,1000,1490,1690
4361,0.756,1,43,23,2,0,7,14,1,2,2,1000,1010,1210
4362,1.366,0,21,4,1,1,6,4,2,0,3,1000,1580,1380
4363,0.448,0,66,48,1,0,27,6,0,1,1,1000,260,60
4364,1.116,0,32,2,2,1,9,21,0,1,3,1000,1640,1440
4365,1.119,0,34,12,3,1,19,14,0,2,3,1000,1340,1140
4366,1.128,0,31,7,1,1,19,7,2,1,1,1000,1490,1290
4367,1.274,1,24,5,1,1,5,10,2,2,3,1000,1550,1750
4368,1.01,0,30,14,2,0,2,17,0,3,1,1000,1280,1080
4369,0.889,0,41,2,2,1,5,13,0,1,2,1000,1640,1440
4370,1.092,1,35,15,1,1,5,14,2,2,2,1000,1250,1450
4371,1.47,1,24,7,2,1,12,7,1,1,1,1000,1490,1690
4372,0.859,0,44,28,2,1,23,7,2,1,1,1000,860,660
4373,1.889,1,20,4,2,1,27,9,1,1,3,1000,1580,1780
4374,0.856,1,53,22,2,0,26,6,1,1,2,1000,1040,1240
4375,0.368,0,65,22,3,0,4,16,3,3,1,1000,1040,840
4376,0.873,0,39,19,1,1,0,19,2,3,1,1000,1130,930
4377,1.25,0,28,12,1,1,12,6,0,1,1,1000,1340,1140
4378,1.438,1,23,7,1,1,4,17,0,3,2,1000,1490,1690
4379,0.934,1,50,4,2,1,18,19,1,2,1,1000,1580,1780
4380,1.505,1,22,5,2,1,5,11,0,2,1,1000,1550,1750
4381,1.854,1,18,2,1,1,34,6,1,0,1,1000,1640,1840
4382,1.145,0,29,12,1,0,5,4,0,1,2,1000,1340,1140
4383,1.106,0,31,2,2,1,5,13,1,1,3,1000,1640,1440
4384,1.253,1,32,15,2,1,21,10,1,2,2,1000,1250,1450
4385,1.116,0,30,10,2,1,5,7,2,1,1,1000,1400,1200
4386,0.341,1,76,51,3,1,3,5,0,1,2,1000,170,370
4387,1.174,0,34,11,1,1,12,16,2,3,1,1000,1370,1170
4388,1.175,0,30,12,2,0,22,2,0,0,2,1000,1340,1140
4389,0.592,0,43,3,2,1,5,22,2,2,1,1000,1610,1410
4390,1.026,1,37,18,2,1,2,8,1,1,1,1000,1160,1360
4391,1.027,1,46,20,2,1,25,1,0,0,3,1000,1100,1300
4392,0.367,0,65,2,3,1,5,6,1,0,2,1000,1640,1440
4393,1.226,1,26,10,2,1,5,4,1,1,1,1000,1400,1600
4394,1.537,1,17,1,2,1,4,2,0,0,1,1000,1670,1870
4395,0.895,1,36,11,1,1,5,3,1,0,3,1000,1370,1570
4396,0.77,0,41,13,2,1,5,11,1,2,4,1000,1310,1110
4397,0.236,0,59,9,1,0,5,1,0,0,1,1000,1430,1230
4398,0.857,0,52,29,2,1,33,22,1,4,1,1000,830,630
4399,0.654,1,61,21,2,1,19,4,1,1,2,1000,1070,1270
4400,0.376,0,58,2,3,1,7,5,1,0,1,1000,1640,1440
4401,1.136,1,30,13,2,1,4,11,4,2,1,1000,1310,1510
4402,1.236,1,33,9,2,0,11,9,0,1,1,1000,1430,1630
4403,1.505,1,24,5,1,1,7,8,1,1,1,1000,1550,1750
4404,0.815,1,48,21,2,1,8,2,1,0,3,1000,1070,1270
4405,0.468,1,51,32,2,0,5,6,1,1,1,1000,740,940
4406,1.597,1,19,3,1,0,5,6,3,1,1,1000,1610,1810
4407,0.863,0,31,4,2,0,5,25,0,3,1,1000,1580,1380
4408,0.341,1,68,33,2,1,5,4,0,1,3,1000,710,910
4409,0.314,0,55,30,2,0,5,2,1,0,3,1000,800,600
4410,0.946,1,49,1,2,1,27,1,0,0,3,1000,1670,1870
4411,1.307,0,25,6,3,1,4,5,1,1,3,1000,1520,1320
4412,0.29,0,66,18,3,0,8,9,0,1,3,1000,1160,960
4413,1.407,1,20,3,1,1,5,4,0,0,1,1000,1610,1810
4414,0.662,0,41,12,2,1,1,14,1,2,1,1000,1340,1140
4415,1.094,1,28,11,3,0,6,15,3,2,3,1000,1370,1570
4416,1.358,1,22,4,1,0,9,3,2,0,1,1000,1580,1780
4417,1.12,1,30,13,2,1,5,6,0,1,1,1000,1310,1510
4418,1.16,1,36,15,2,1,4,2,2,0,2,1000,1250,1450
4419,0.822,0,41,24,2,1,3,1,1,0,2,1000,980,780
4420,1.29,0,27,9,2,1,5,22,0,4,3,1000,1430,1230
4421,1.347,0,22,6,1,0,4,5,1,1,1,1000,1520,1320
4422,1.484,1,30,10,1,0,23,12,0,2,1,1000,1400,1600
4423,1.549,1,19,2,1,1,8,5,0,0,1,1000,1640,1840
4424,1.017,1,41,13,2,0,7,18,1,3,2,1000,1310,1510
4425,0.392,1,75,56,2,0,13,11,0,2,1,1000,20,220
4426,0.598,0,44,16,1,1,5,9,2,1,1,1000,1220,1020
4427,0.225,0,64,38,2,0,5,4,1,1,1,1000,560,360
4428,0.831,0,43,16,2,0,6,6,0,1,1,1000,1220,1020
4429,0.848,1,38,13,2,1,5,6,2,1,1,1000,1310,1510
4430,1.159,0,30,14,1,1,0,8,1,1,2,1000,1280,1080
4431,0.795,0,46,16,2,1,5,8,0,1,3,1000,1220,1020
4432,0.618,0,43,18,3,0,5,14,1,2,5,1000,1160,960
4433,1.276,0,21,4,2,1,4,5,0,1,4,1000,1580,1380
4434,1.278,0,29,1,1,1,10,21,0,1,2,1000,1670,1470
4435,1.695,1,22,6,1,1,31,11,1,2,2,1000,1520,1720
4436,0.253,0,58,29,2,1,4,3,1,0,1,1000,830,630
4437,0.539,0,49,28,2,1,6,14,0,2,1,1000,860,660
4438,0.614,1,62,41,1,1,5,7,1,1,1,1000,470,670
4439,0.282,0,69,47,2,1,6,5,0,1,1,1000,290,90
4440,0.868,1,44,9,2,1,3,10,0,2,3,1000,1430,1630
4441,1.515,0,18,2,1,1,6,17,0,1,2,1000,1640,1440
4442,1.887,1,16,0,1,1,20,5,0,0,1,1000,1700,1900
4443,1.283,0,31,10,1,1,13,6,0,1,1,1000,1400,1200
4444,0.479,0,54,38,2,1,11,6,0,1,4,1000,560,360
4445,0.881,1,38,18,1,1,5,5,1,1,1,1000,1160,1360
4446,0.565,1,52,33,1,1,4,6,0,1,1,1000,710,910
4447,1.599,0,17,1,1,0,5,24,1,1,1,1000,1670,1470
4448,1.558,0,18,2,1,0,22,2,0,0,1,1000,1640,1440
4449,0.854,1,37,13,1,0,8,17,1,3,1,1000,1310,1510
4450,0.864,0,34,10,2,1,5,1,0,0,3,1000,1400,1200
4451,0.943,1,44,6,2,1,4,4,1,1,1,1000,1520,1720
4452,0.499,0,50,17,1,1,5,6,1,1,2,1000,1190,990
4453,0.684,1,52,16,1,1,0,7,3,1,1,1000,1220,1420
4454,1.046,1,32,15,1,1,0,12,1,2,2,1000,1250,1450
4455,0.404,0,48,31,2,0,4,3,1,0,3,1000,770,570
4456,0.163,0,68,47,3,1,6,21,1,3,1,1000,290,90
4457,0.832,0,41,25,2,1,6,3,0,0,2,1000,950,750
4458,1.498,1,21,4,1,1,5,2,1,0,1,1000,1580,1780
4459,1.346,0,24,7,3,1,6,7,1,1,1,1000,1490,1290
4460,0.622,1,49,19,2,1,5,19,0,3,3,1000,1130,1330
4461,1.406,0,19,1,2,0,20,7,1,0,1,1000,1670,1470
4462,0.832,1,43,25,2,1,0,1,0,0,1,1000,950,1150
4463,1.298,1,29,10,2,0,17,15,0,2,2,1000,1400,1600
4464,0.169,0,69,51,2,1,4,1,0,0,2,1000,170,-30
4465,1.046,1,29,8,3,0,5,8,1,1,3,1000,1460,1660
4466,0.537,1,52,13,2,0,9,6,0,1,4,1000,1310,1510
4467,0.956,1,48,7,2,1,26,2,0,0,2,1000,1490,1690
4468,0.63,0,51,16,1,1,0,5,0,1,1,1000,1220,1020
4469,0.521,0,47,29,1,1,3,7,1,1,2,1000,830,630
4470,1.193,1,37,12,2,0,30,8,1,1,1,1000,1340,1540
4471,0.696,0,52,34,1,0,13,5,0,1,2,1000,680,480
4472,1.022,1,37,11,1,0,0,23,2,4,1,1000,1370,1570
4473,1.267,0,25,5,2,1,7,15,0,2,3,1000,1550,1350
4474,1.299,0,22,4,2,1,5,5,0,1,2,1000,1580,1380
4475,1.66,1,17,1,1,1,5,14,1,0,1,1000,1670,1870
4476,0.823,0,34,9,1,1,0,11,1,2,1,1000,1430,1230
4477,1.102,1,30,13,2,1,5,2,2,0,1,1000,1310,1510
4478,1.471,0,24,2,1,0,18,17,0,1,1,1000,1640,1440
4479,1.383,1,23,4,1,1,0,5,1,1,2,1000,1580,1780
4480,1.674,1,21,4,1,1,17,4,1,0,3,1000,1580,1780
4481,0.203,1,72,42,1,1,5,9,0,1,1,1000,440,640
4482,0.72,1,47,23,2,0,3,16,1,3,1,1000,1010,1210
4483,1.074,0,29,3,1,0,6,2,0,0,1,1000,1610,1410
4484,0.776,0,47,30,1,1,5,9,0,1,1,1000,800,600
4485,0.936,0,40,14,2,1,5,24,0,4,1,1000,1280,1080
4486,0.722,1,50,21,2,0,5,5,0,1,3,1000,1070,1270
4487,1.301,0,22,4,3,1,6,4,1,0,1,1000,1580,1380
4488,0.328,0,52,16,3,0,5,10,1,2,1,1000,1220,1020
4489,1.07,0,33,5,2,1,26,2,1,0,1,1000,1550,1350
4490,0.674,0,48,23,2,0,6,15,0,2,3,1000,1010,810
4491,0.413,1,57,32,2,0,1,7,0,1,1,1000,740,940
4492,1.053,0,39,23,1,1,17,18,3,3,2,1000,1010,810
4493,1.096,1,27,6,2,0,3,21,1,3,1,1000,1520,1720
4494,0.687,0,54,38,2,1,17,10,2,2,3,1000,560,360
4495,1.439,0,22,4,1,1,5,13,2,2,1,1000,1580,1380
4496,1.261,1,31,13,3,1,5,18,0,3,1,1000,1310,1510
4497,0.444,0,63,45,3,1,4,6,0,1,1,1000,350,150
4498,1.788,1,17,1,1,1,23,10,0,0,1,1000,1670,1870
4499,0.6,0,51,32,1,1,5,6,0,1,5,1000,740,540
4500,0.309,1,83,55,3,1,5,3,0,0,3,1000,50,250
4501,1.135,1,41,17,2,1,23,3,0,0,2,1000,1190,1390
4502,0.412,1,64,43,2,1,6,2,0,0,2,1000,410,610
4503,0.346,0,65,3,2,1,4,2,0,0,2,1000,1610,1410
4504,1.211,0,28,4,1,1,26,2,0,0,1,1000,1580,1380
4505,1.866,1,17,1,1,1,26,20,0,1,4,1000,1670,1870
4506,0.56,0,48,26,2,1,5,2,1,0,1,1000,920,720
4507,0.841,1,44,9,2,0,21,22,1,4,2,1000,1430,1630
4508,0.21,0,75,49,3,0,13,14,0,2,1,1000,230,30
4509,0.995,1,37,21,2,1,0,12,2,2,2,1000,1070,1270
4510,0.573,0,52,10,3,1,5,20,0,3,1,1000,1400,1200
4511,0.311,1,74,53,2,0,13,8,0,1,3,1000,110,310
4512,1.227,1,24,8,1,1,0,3,1,0,1,1000,1460,1660
4513,1.536,0,19,3,1,1,9,7,2,1,1,1000,1610,1410
